name,ra,dec,z,+/-
NGC 0505,20.73791667,9.468888889,0.0185560007,9.69999965e-05
NGC 0507,20.91627708,33.25606194,0.0164579991,2.30000005e-05
NGC 0508,20.91916667,33.28027778,0.0184330009,3.9999999e-05
NGC 0509,20.850375,9.433555556,0.007542,1.7e-05
NGC 0511,20.87804167,11.291,0.0372989997,9.69999965e-05
NGC 0512,20.99916667,33.90777778,0.0162010007,3.30000003e-05
NGC 0513,21.11187514,33.79944836,0.0195439998,3.30000003e-05
NGC 0514,21.01625,12.91738889,0.00824599992,4.99999987e-06
NGC 0515,21.16083333,33.47277778,0.0170019995,6.70000009e-05
NGC 0516,21.033625,9.551694444,0.008129,1.7e-05
NGC 0517,21.1825,33.42944444,0.0140230004,5.99999985e-05
NGC 0518,21.0735,9.330944444,0.00908999983,2.30000005e-05
NGC 0519,21.11933333,-1.64125,0.0180590004,0.000107
NGC 0521,21.14075,1.731388889,0.0167379994,1.29999999e-05
NGC 0522,21.19104167,9.994638889,0.00908999983,1.10000001e-05
NGC 0523,21.33639167,34.02495556,0.0158709995,1.29999999e-05
NGC 0524,21.19883333,9.538833333,0.008016,1.7e-05
NGC 0525,21.22046186,9.703346012,0.007135,1.7e-05
NGC 0527,20.99215,-35.115065,0.0193429999,5.29999998e-05
NGC 0528,21.39,33.67166667,0.0160339996,9.30000024e-05
NGC 0529,21.41833333,34.71333333,0.0160840005,5.99999985e-05
NGC 0530,21.17354167,-1.587083333,0.0167020001,9.00000014e-05
NGC 0531,21.57875,34.75388889,0.0155440001,0.000107
NGC 0532,21.32225,9.264111111,0.00787500013,3.00000011e-06
NGC 0533,21.38066667,1.759111111,0.0185090005,2.80000004e-05
NGC 0534,21.18595833,-38.12908333,0.0194269996,1.70000003e-05
NGC 0535,21.37979167,-1.408138889,0.0163649991,5.70000011e-05
NGC 0536,21.59075,34.70302778,0.0173090007,1.70000003e-05
NGC 0523,21.33639167,34.02495556,0.0158709995,1.29999999e-05
NGC 0538,21.35854167,-1.550638889,0.0182460006,9.30000024e-05
NGC 0539,21.3405384,-18.16385542,0.032017,2.40000008e-05
NGC 0540,21.78707588,-20.03663389,0.0337000005,0.000213000007
NGC 0541,21.43461708,-1.37958,0.0180859994,1.89999992e-05
NGC 0542,21.62875,34.67527778,0.0155509999,2.7e-05
NGC 0543,21.45829167,-1.292805556,0.0176660009,5.70000011e-05
NGC 0544,21.300125,-38.09452778,0.0198100004,1.89999992e-05
NGC 0545,21.49633333,-1.340222222,0.0178059991,2.49999994e-05
NGC 0546,21.303375,-38.06908333,0.0216819998,3.30000003e-05
NGC 0547,21.50263583,-1.345158889,0.0182390008,1.99999995e-05
NGC 0548,21.51046746,-1.225611383,0.0180259999,1.89999992e-05
NGC 0549,21.2795,-38.00775,0.0202670004,0.000169999999
NGC 0550,21.67729167,2.022361111,0.0194429997,7.9999998e-05
NGC 0551,21.91941667,37.18291667,0.0173320007,2.30000005e-05
NGC 0553,21.5525,33.405,0.0170680005,9.99999975e-05
NGC 0555,21.79922791,-22.76216249,0.0341369994,0.000150000007
NGC 0556,21.80252777,-22.69776284,0.0325089991,0.000150000007
NGC 0557,21.60479167,-1.638722222,0.0185029991,0.000102999998
NGC 0558,21.817375,-1.970888889,0.0165309999,9.99999975e-05
NGC 0560,21.85591667,-1.912972222,0.0183789991,5.70000011e-05
NGC 0561,22.07816667,34.30863889,0.0155769996,3.30000003e-05
NGC 0562,22.12191667,48.38708333,0.0342000015,3.30000003e-05
NGC 0539,21.3405384,-18.16385542,0.032017,2.40000008e-05
NGC 0564,21.950875,-1.879527778,0.0194669999,5.70000011e-05
NGC 0565,22.04241667,-1.306027778,0.0151169999,6.70000009e-05
NGC 0566,22.26233333,32.33225,0.0180089995,0.000102999998
NGC 0567,21.76000587,-10.26524602,0.0230260007,9.00000014e-05
NGC 0568,21.98754167,-35.71769444,0.0189430006,6.70000009e-05
NGC 0569,22.27983333,11.13147222,0.0193300005,1.70000003e-05
NGC 0570,22.24432509,-0.9489956539,0.0183589999,7.59999966e-05
NGC 0571,22.48325,32.50133333,0.0155370003,2.30000005e-05
NGC 0572,22.15175,-39.30730556,0.0306310002,0.000113000002
NGC 0573,22.705625,41.25730556,0.00930000003,1.99999995e-05
NGC 0574,22.26283333,-35.59891667,0.0190730002,3.30000003e-05
NGC 0575,22.69433333,21.44041667,0.0104339998,1.70000003e-05
NGC 0576,22.24029167,-51.59866667,0.0120179998,0.000150000007
NGC 0577,22.669625,-1.994361111,0.0198040009,1.99999995e-05
NGC 0578,22.62120161,-22.66736832,0.0054299999,9.99999975e-06
NGC 0579,22.94372083,33.61556889,0.0166549999,1.29999999e-05
NGC 0577,22.669625,-1.994361111,0.0198040009,1.99999995e-05
NGC 0582,22.991875,33.47652778,0.0145169999,1.29999999e-05
NGC 0583,22.43395521,-18.3394064,0.0232289992,0.000207000005
NGC 0584,22.83645833,-6.868055556,0.0060109999,1.10000001e-05
NGC 0585,22.92558333,-0.9333055556,0.0181159992,6.29999995e-05
NGC 0586,22.90354167,-6.89375,0.00625400012,0.000150000007
NGC 0587,23.138875,35.35858333,0.01511,1.70000003e-05
NGC 0589,23.1664008,-12.04268741,0.017639,0.000110000001
NGC 0590,23.4205,44.92869444,0.0165309999,4.3e-05
NGC 0591,23.38027694,35.66823676,0.0151669998,3.30000003e-05
NGC 0593,23.0865,-12.35444444,0.0172949992,0.000150000007
NGC 0594,23.237125,-16.536,0.0180559997,9.99999975e-06
NGC 0596,23.217,-7.031833333,0.00625800015,3.70000016e-05
NGC 0597,23.061875,-33.49708333,0.0168580003,2.30000005e-05
MESSIER 033,23.46204167,30.66022222,-0.000597000006,9.99999975e-06
NGC 0599,23.22407561,-12.19126317,0.0184359998,7.00000019e-05
NGC 0600,23.27208333,-7.311416667,0.00614400022,3.00000011e-06
NGC 0601,23.27740124,-12.20873924,0.0186999999,
NGC 0605,23.75979167,41.24813889,0.0170479994,9.99999975e-05
NGC 0606,23.709,21.41844444,0.033259999,1.70000003e-05
NGC 0608,23.86766667,33.65672222,0.0170220006,0.00013
NGC 0612,23.49058333,-36.49325,0.0297710001,9.69999965e-05
NGC 0613,23.57570833,-29.41836111,0.0049399999,1.70000003e-05
NGC 0614,23.96775,33.68188889,0.0172150005,0.00013
NGC 0615,23.77366667,-7.340305556,0.0061639999,1.70000003e-05
NGC 0617,23.51060153,-9.774149166,0.0408429988,9.40000027e-05
NGC 0614,23.96775,33.68188889,0.0172150005,0.00013
NGC 0619,23.71579167,-36.48938889,0.0283930004,6.70000009e-05
NGC 0620,24.24866667,42.32333333,0.00836199988,1.70000003e-05
NGC 0621,24.20441667,35.51219444,0.0172189996,6.70000009e-05
NGC 0622,24.00064983,0.6635306485,0.0172150005,2.7e-05
NGC 0623,23.776625,-36.49022222,0.029871,9.30000024e-05
NGC 0624,23.9628625,-10.00296667,0.0196139999,3.30000003e-05
NGC 0625,23.76929167,-41.43619444,0.00132100005,3.00000011e-06
NGC 0626,23.80033333,-39.14605556,0.0189420003,2.09999998e-05
NGC 0614,23.96775,33.68188889,0.0172150005,0.00013
MESSIER 074,24.17394583,15.78366194,0.00219199993,3.00000011e-06
NGC 0630,23.902,-39.35783333,0.0197599996,6.29999995e-05
NGC 0631,24.19609551,5.835371322,0.0187929999,7.00000019e-05
NGC 0632,24.32304167,5.877638889,0.0105670001,1.99999995e-05
NGC 0633,24.0975,-37.32155556,0.0173049998,3.70000016e-05
NGC 0634,24.57775,35.36483333,0.0164279994,2.7e-05
NGC 0635,24.57441667,-22.92891667,0.046732001,0.000150000007
NGC 0636,24.77720833,-7.512611111,0.00620400021,1.99999995e-05
NGC 0638,24.90770833,7.237333333,0.0105940001,0.000136999995
NGC 0639,24.74602114,-29.9253289,0.0192530006,0.000142999997
NGC 0640,24.85368429,-9.401172729,0.0251109991,4.3e-05
NGC 0641,24.66345833,-42.52752778,0.0210909992,5.70000011e-05
NGC 0642,24.776375,-29.91488889,0.0196240004,2.30000005e-05
NGC 0644,24.72066667,-42.58527778,0.0207839999,3.30000003e-05
NGC 0645,25.03625,5.726694444,0.0110440003,3.00000011e-06
NGC 0647,24.98413492,-9.242396478,0.0424989983,0.000110000001
NGC 0648,24.66579167,-17.83119444,0.0353339985,0.000142999997
NGC 0649,25.03104377,-9.272106334,0.0248739999,2.30000005e-05
NGC 0652,25.18032985,7.982924987,0.0177219994,0.000107
NGC 0653,25.60725,35.63833333,0.0182390008,4.70000014e-05
NGC 0655,25.47970833,-13.08175,0.0290929992,0.000123000005
NGC 0656,25.6135,26.14305556,0.0130620003,9.69999965e-05
NGC 0658,25.54025,12.60188889,0.00996700022,9.99999975e-06
NGC 0660,25.76,13.64505556,0.00283499993,3.00000011e-06
NGC 0661,26.06091667,28.70591667,0.012725,1.7e-05
NGC 0662,26.14770833,37.69577778,0.0188599993,1.29999999e-05
NGC 0664,25.940875,4.222888889,0.018096,1.70000003e-05
NGC 0665,26.23375,10.42302778,0.0180789996,6.70000009e-05
NGC 0666,26.52583333,34.37452778,0.0157880001,9.00000014e-05
NGC 0667,26.23616667,-22.91894444,0.0400910005,0.000150000007
NGC 0668,26.59445833,36.46030556,0.0150039997,6.00000021e-06
NGC 0669,26.81729167,35.56330556,0.0155910002,1.70000003e-05
NGC 0670,26.85354167,27.88575,0.0123319998,7.99999998e-06
NGC 0671,26.74655315,13.12512368,0.018363,9e-05
NGC 0672,26.97716667,27.43277778,0.00143099995,3.00000011e-06
NGC 0673,27.0935,11.52130833,0.0172850005,1.70000003e-05
NGC 0674,27.82320833,22.35797222,0.010307,7.0000001e-06
NGC 0675,27.28585737,13.05989602,0.0177960005,9.99999975e-05
NGC 0676,27.23879167,5.907527778,0.00502299983,9.99999975e-06
NGC 0677,27.30857618,13.05534838,0.0170120001,7.30000029e-05
NGC 0678,27.35358333,21.99730556,0.0094569996,1.29999999e-05
NGC 0679,27.43241667,35.78563889,0.0168420002,2.99999992e-05
NGC 0680,27.44704167,21.97086111,0.009767,1.7e-05
NGC 0681,27.29512083,-10.426425,0.00587200001,2.20000002e-05
NGC 0682,27.26916667,-14.97483333,0.0186860003,6.29999995e-05
NGC 0683,27.44453367,11.70131039,0.0174519997,0.000119999997
NGC 0684,27.55841667,27.64566667,0.0117910001,4.99999987e-06
NGC 0685,26.928375,-52.76180556,0.00454600016,9.99999975e-06
NGC 0686,27.23391667,-23.79813889,0.0156140001,3.70000016e-05
NGC 0687,27.6385,36.37080556,0.0169820003,2.7e-05
NGC 0688,27.68408333,35.28452778,0.0138459997,9.00000032e-06
NGC 0689,27.46570833,-27.46661111,0.0140429996,3.30000003e-05
NGC 0690,26.95033333,-16.722,0.0172119997,3.30000003e-05
NGC 0691,27.67383333,21.75991667,0.00888899993,1.29999999e-05
NGC 0692,27.17495833,-48.6485,0.0211810004,2.99999992e-05
NGC 0693,27.62854167,6.145222222,0.00522699999,1.70000003e-05
NGC 0694,27.74370833,21.9975,0.00984000042,1.29999999e-05
NGC 0695,27.80934182,22.58236329,0.0324719995,1.70000003e-05
NGC 0696,27.38025,-34.90516667,0.026935,9.00000014e-05
NGC 0674,27.82320833,22.35797222,0.010307,7.0000001e-06
NGC 0698,27.43208333,-34.83108333,0.0274999999,0.000209999998
NGC 0699,27.682,-12.03566667,0.0183789991,3.30000003e-05
NGC 0700,28.07016667,36.03672222,0.0152639998,2.99999992e-05
NGC 0701,27.766,-9.702611111,0.00610799994,1.70000003e-05
NGC 0703,28.165,36.17141667,0.0186129995,2.7e-05
NGC 0705,28.173,36.144,0.0150570003,3.9999999e-05
NGC 0706,27.96054167,6.296888889,0.0166110005,1.70000003e-05
NGC 0707,27.86291322,-8.505370366,0.0182690006,7.0000001e-06
NGC 0708,28.19366667,36.15183333,0.0161949992,5.29999998e-05
NGC 0709,28.21091667,36.22344444,0.0119279996,2.99999992e-05
NGC 0710,28.22475,36.05288889,0.0204540007,2.30000005e-05
NGC 0711,28.11566328,17.51267047,0.0163780004,1.70000003e-05
NGC 0712,28.28516667,36.81986111,0.0177790001,6.70000009e-05
NGC 0713,28.83972268,-9.083752442,0.0174749997,8.80000007e-05
NGC 0714,28.37354167,36.22130556,0.0147369998,5.29999998e-05
NGC 0715,28.30216667,-12.87283333,0.018646,5.70000011e-05
NGC 0716,28.24867114,12.70846914,0.0152040003,1.70000003e-05
NGC 0717,28.479625,36.22941667,0.0165710002,0.000266999996
NGC 0718,28.30541667,4.195833333,0.00578100001,3.30000003e-05
NGC 0719,28.41183814,19.84040859,0.0304979999,0.000102999998
NGC 0720,28.25207708,-13.73865278,0.00582099985,2.20000002e-05
NGC 0721,28.68941667,39.38352778,0.0186700001,3.30000003e-05
NGC 0722,28.695625,20.69822222,0.0163480006,1.70000003e-05
NGC 0723,28.44033333,-23.75775,0.00495300023,7.0000001e-06
NGC 0723,28.44033333,-23.75775,0.00495300023,7.0000001e-06
NGC 0725,28.147875,-16.51780556,0.0346469991,2.30000005e-05
NGC 0726,28.88279167,-10.79980556,0.0178789999,3.30000003e-05
NGC 0727,28.45575,-35.85616667,0.0335230008,6.29999995e-05
NGC 0727,28.45575,-35.85616667,0.0335230008,6.29999995e-05
NGC 0731,28.73420082,-9.010805437,0.012782,2.99999992e-05
NGC 0732,29.11545833,36.80222222,0.0196599998,3.70000016e-05
NGC 0734,28.36975,-16.99569444,0.0399039984,0.000127000007
NGC 0735,29.15825,34.17677778,0.0154410005,1.10000001e-05
NGC 0736,29.17029167,33.0435,0.0145269996,9.00000014e-05
NGC 0738,29.19038563,33.0583395,0.0146070002,9.30000024e-05
NGC 0739,29.22789179,33.26670779,0.0151040005,0.000113000002
NGC 0740,29.228625,33.01516667,0.0153740002,1.99999995e-05
NGC 0741,29.08763858,5.628937664,0.0185490008,5.70000011e-05
NGC 0742,29.10072199,5.626684852,0.0199100003,7.9999998e-05
NGC 0746,29.46254167,44.91858333,0.00234499993,1.29999999e-05
NGC 0747,29.37687798,-9.462366403,0.0179389995,2.30000005e-05
NGC 0748,29.09083333,-4.467638889,0.017732,1.70000003e-05
NGC 0749,28.92133333,-29.92233333,0.0145469997,4.70000014e-05
NGC 0750,29.386375,33.20927778,0.0172489993,2.7e-05
NGC 0751,29.38745833,33.20308333,0.0171850007,2.7e-05
NGC 0753,29.42583333,35.91611111,0.0163550004,7.0000001e-06
NGC 0754,28.58683333,-56.76105556,0.020237,0.0001
NGC 0755,29.0945,-9.061416667,0.00546699995,9.99999975e-06
NGC 0731,28.73420082,-9.010805437,0.012782,2.99999992e-05
NGC 0758,28.92558073,-3.066485852,0.042559,0.000143
NGC 0759,29.45970833,36.34311111,0.015567,4.70000014e-05
NGC 0761,29.456625,33.37713889,0.0167750008,3.30000003e-05
NGC 0762,29.24079167,-5.402861111,0.0163410008,9.69999965e-05
NGC 0755,29.0945,-9.061416667,0.00546699995,9.99999975e-06
NGC 0765,29.7,24.89247222,0.0170779992,9.99999975e-06
NGC 0766,29.67479708,8.346632778,0.0270319991,0.00013
NGC 0767,29.71165655,-9.58714086,0.0179719999,3.30000003e-05
NGC 0768,29.67055528,0.529217964,0.0234190002,3.70000016e-05
NGC 0769,29.89958333,30.90991667,0.0147369998,0.000102999998
NGC 0770,29.80683333,18.95466667,0.008483,1.7e-05
NGC 0772,29.83158333,19.00752778,0.00824599992,9.99999975e-06
NGC 0773,29.71666667,-11.51463889,0.0181189999,8.70000003e-05
NGC 0774,29.89469726,14.00820226,0.0154109998,6.29999995e-05
NGC 0775,29.636125,-26.29372222,0.0151500003,1.99999995e-05
NGC 0776,29.97704167,23.64438889,0.016415,1.99999995e-05
NGC 0777,30.06209083,31.42957083,0.0167280007,2.7e-05
NGC 0778,30.081,31.31302778,0.0181230009,9.69999965e-05
NGC 0779,29.92616667,-5.963194444,0.00463999994,1.29999999e-05
NGC 0780,30.14656965,28.22514897,0.0174219999,9.00000014e-05
NGC 0781,30.03732282,12.65610712,0.0116180005,6.70000009e-05
NGC 0782,29.41825,-57.79016667,0.0203399993,2.59999997e-05
NGC 0783,30.27754167,31.88247222,0.0173119996,1.70000003e-05
NGC 0784,30.32054167,28.83725,0.00066000002,3.00000011e-06
NGC 0785,30.41666667,31.8265,0.0166280009,9.00000014e-05
NGC 0786,30.353,15.64652778,0.0150769996,0.000113000002
NGC 0787,30.20257234,-9.002573874,0.0157440007,8.70000003e-05
NGC 0788,30.27686394,-6.815517174,0.013603,9.30000024e-05
NGC 0789,30.608375,32.07225,0.0175689999,2.7e-05
NGC 0790,30.34,-5.370972222,0.0177720003,7.6999997e-05
NGC 0791,30.43425,8.499944444,0.0268019997,0.000140000004
NGC 0792,30.563875,15.71219444,0.0155039998,7.6999997e-05
NGC 0794,30.62220833,18.373,0.0274359994,7.9999998e-05
NGC 0795,29.95566667,-55.82416667,0.0194400009,0.000132999994
NGC 0798,30.83166667,32.07752778,0.0169750005,0.000102999998
NGC 0799,30.55140653,-0.1006289868,0.0197299998,2.7e-05
NGC 0800,30.54935752,-0.130431783,0.0198989995,7.50000036e-05
NGC 0801,30.93679167,38.25872222,0.019227,1.99999995e-05
NGC 0802,29.775,-67.87013889,0.00492000021,1.70000003e-05
NGC 0803,30.93625,16.03097222,0.00700799981,3.00000011e-06
NGC 0804,31.00879167,30.83286111,0.0175749995,9.30000024e-05
NGC 0805,31.12320817,28.81232618,0.015164,0.000102999998
NGC 0806,30.87980861,-9.933373737,0.0131559996,2.99999992e-05
NGC 0807,31.23191667,28.98744444,0.0158910006,3.9999999e-05
NGC 0808,30.98583333,-23.31161111,0.0165580008,3.30000003e-05
NGC 0809,31.07903852,-8.73529273,0.0179019999,5.99999985e-05
NGC 0811,31.14518333,-10.10847778,0.00641399994,3.00000011e-06
NGC 0812,31.71458333,44.57291667,0.0172220003,3.30000003e-05
NGC 0813,30.40029167,-68.43919444,0.0269920006,6.29999995e-05
NGC 0814,32.65679167,-15.77358333,0.00539000006,0.000102999998
NGC 0816,32.03688175,29.25584429,0.036955,6.2e-05
NGC 0817,31.89045833,17.20263889,0.0150570003,1.70000003e-05
NGC 0818,32.1855,38.77719444,0.0141559998,1.29999999e-05
NGC 0819,32.14320833,29.23402778,0.0219349992,3.30000003e-05
NGC 0820,32.10408205,14.34955565,0.0147369998,1.70000003e-05
NGC 0821,32.08808333,10.99491667,0.00578700006,1.40000002e-05
NGC 0822,31.66308333,-41.15675,0.0181120001,6.29999995e-05
NGC 0823,31.83354167,-25.44188889,0.0147799999,7.6999997e-05
NGC 0824,31.72191667,-36.45316667,0.0193799995,2.30000005e-05
NGC 0825,32.13483333,6.323722222,0.0113329999,1.70000003e-05
NGC 0826,32.354375,30.73969444,0.0162279997,0.000110000001
NGC 0827,32.23441667,7.971472222,0.0115350001,1.70000003e-05
NGC 0828,32.539875,39.19036111,0.0179260001,2.99999992e-05
NGC 0829,32.176575,-7.790538889,0.0135289999,2.7e-05
NGC 0830,32.24450064,-7.766811146,0.0128760003,6.29999995e-05
NGC 0831,32.39416667,6.096333333,0.0240000002,6.70000009e-05
NGC 0833,32.33684548,-10.13309343,0.0128889997,3.30000003e-05
NGC 0834,32.755375,37.66627778,0.0153209995,1.99999995e-05
NGC 0835,32.35251889,-10.13592252,0.0135859996,3.30000003e-05
NGC 0836,32.60365322,-22.05485145,0.014587,0.000117000003
NGC 0837,32.56770833,-22.4315,0.0186129995,3.30000003e-05
NGC 0838,32.41053292,-10.14668694,0.012844,3.99999999e-06
NGC 0838 S,32.42886967,-10.184086,0.0129220001,1.70000003e-05
NGC 0840,32.56753932,7.845310564,0.0242500007,1.70000003e-05
NGC 0841,32.82233333,37.49716667,0.0151439998,2.30000005e-05
NGC 0842,32.46161243,-7.76247808,0.0128659997,0.000102999998
NGC 0844,32.559375,6.049805556,0.0150899999,5.70000011e-05
NGC 0845,33.08245833,37.47733333,0.0147740003,5.70000011e-05
NGC 0846,33.05133333,44.56838889,0.0170719996,3.70000016e-05
NGC 0846,33.05133333,44.56838889,0.0170719996,3.70000016e-05
NGC 0848,32.57351842,-10.32144699,0.0133060003,1.99999995e-05
NGC 0849,32.54661877,-22.32298732,0.0184330009,0.00013
NGC 0850,32.80671749,-1.485576673,0.0272320006,5.70000011e-05
NGC 0851,32.800375,3.779694444,0.0103770001,0.000110000001
NGC 0852,32.23108333,-56.73705556,0.0214109998,2.49999994e-05
NGC 0853,32.9216125,-9.305994444,0.005107,2.99999992e-05
NGC 0854,32.878125,-35.83511111,0.0207480006,2.30000005e-05
NGC 0855,33.514555,27.87734083,0.0019749999,1.70000003e-05
NGC 0856,33.40983122,-0.7172869372,0.0199270006,7.50000036e-05
NGC 0857,33.15404167,-31.94461111,0.0116950003,7.6999997e-05
NGC 0858,33.12570833,-22.47152778,0.0412149988,0.000117000003
NGC 0856,33.40983122,-0.7172869372,0.0199270006,7.50000036e-05
NGC 0860,33.75064357,30.77879647,0.0294840001,0.000113000002
NGC 0861,33.96308333,35.91358333,0.0273490008,1.70000003e-05
NGC 0862,33.2625,-42.03352778,0.0179960001,5.99999985e-05
NGC 0863,33.63984417,-0.7666930476,0.026385,3.9999999e-05
NGC 0864,33.86516667,6.002611111,0.00521000009,3.99999999e-06
NGC 0865,34.06295833,28.59972222,0.00999000017,2.30000005e-05
NGC 0863,33.63984417,-0.7666930476,0.026385,3.9999999e-05
NGC 0867,34.26990983,1.244201988,0.0215850007,3.70000016e-05
NGC 0868,33.99366064,-0.7136275382,0.0268370006,7.30000029e-05
NGC 0870,34.28841667,14.52311111,0.0568789989,8.70000003e-05
NGC 0871,34.29470833,14.54783333,0.0124749998,3.00000011e-06
NGC 0872,33.855125,-17.78105556,0.0143799996,3.30000003e-05
NGC 0873,34.13483333,-11.34855556,0.0133849997,1.89999992e-05
NGC 0874,34.00479167,-23.30172222,0.0403509997,0.000117000003
NGC 0867,34.26990983,1.244201988,0.0215850007,3.70000016e-05
NGC 0876,34.4721291,14.5212656,0.0128760003,5.70000011e-05
NGC 0877,34.4985,14.54405556,0.0130519997,9.99999975e-06
NGC 0878,34.47608333,-23.38405556,0.0377959982,0.000150000007
NGC 0879,34.2133356,-8.964014426,0.0132339997,7.89999976e-05
NGC 0880,34.61325,-4.205738889,0.041522,0.000150000007
NGC 0881,34.688625,-6.639083333,0.0175550003,2.30000005e-05
NGC 0882,34.9162711,15.81423704,0.0132290004,6.70000009e-05
NGC 0883,34.77158333,-6.790916667,0.0181559995,6.29999995e-05
NGC 0863,33.63984417,-0.7666930476,0.026385,3.9999999e-05
NGC 0887,34.885875,-16.06972222,0.014397,1.99999995e-05
NGC 0888,34.36291667,-59.86105556,0.0291900001,0.000132999994
NGC 0889,34.778875,-41.74933333,0.0173090007,2.99999992e-05
NGC 0890,35.50420833,33.26605556,0.0132689998,6.29999995e-05
NGC 0891,35.6392245,42.34914577,0.00176100002,1.29999999e-05
NGC 0892,35.21675,-23.11363889,0.0331959985,2.30000005e-05
NGC 0893,34.99408333,-41.40313889,0.0168459993,3.9999999e-05
NGC 0895,35.40195833,-5.521388889,0.00763199991,3.99999999e-06
NGC 0897,35.27654167,-33.72066667,0.0158680007,5.29999998e-05
NGC 0898,35.834875,41.95141667,0.0183290001,5.99999985e-05
NGC 0899,35.47141667,-20.82325,0.00521400012,2.7e-05
NGC 0900,35.88409583,26.51152778,0.0324489996,8.70000003e-05
NGC 0901,35.89204167,26.55705556,0.032602001,
NGC 0902,35.59066667,-16.67905556,0.0225319993,9.69999965e-05
NGC 0903,36.00368573,27.35628473,0.016818,6.70000009e-05
NGC 0904,36.02322153,27.34239331,0.0178789999,0.000102999998
NGC 0905,35.68156155,-8.719019538,0.0455060005,9.40000027e-05
NGC 0906,36.31775,42.08988889,0.0156110004,5.70000011e-05
NGC 0907,35.75795833,-20.71205556,0.00551899988,1.99999995e-05
NGC 0908,35.76904167,-21.23386111,0.00503299991,1.70000003e-05
NGC 0909,36.34497272,42.03566836,0.0166049991,3.9999999e-05
NGC 0910,36.36158333,41.82427778,0.0173690002,7.00000019e-05
NGC 0911,36.42666667,41.95627778,0.0192329995,5.29999998e-05
NGC 0912,36.42802807,41.77743563,0.0147000002,7.6999997e-05
NGC 0913,36.436,41.79941667,0.0167280007,9.00000014e-05
NGC 0914,36.52158333,42.14408333,0.0184589997,1.99999995e-05
NGC 0915,36.43991091,27.22100511,0.0146730002,6.70000009e-05
NGC 0916,36.44849761,27.24253343,0.0320690013,0.000117000003
NGC 0917,36.53204167,31.91233333,0.0179719999,3.30000003e-05
NGC 0918,36.46182473,18.49624961,0.00502699986,9.99999975e-06
NGC 0919,36.56945833,27.21211111,0.0345209986,6.70000009e-05
